AGENCY_ID,STAT_PROFILE_DATE_YEAR,POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,PRD_INCRD_LOSSES_AMT,RETENTION_RATIO,LOSS_RATIO,GROWTH_RATE_3YR,ACTIVE_PRODUCERS,AGENCY_AGE,PREMIUM_GROWTH_YOY,PROD_LINE_ENC,STATE_ENC,MONTHS
6482,2010,12,0.0,0.0,1.0,0.0,-0.0843569,17.0,61,0.0,1,3,12
5325,2007,0,627.0,0.0,0.8875,0.0,-0.015575222,31.0,1,-0.9971945719457195,0,4,4
693,2013,0,0.0,-47500.0,0.8875,-3.960389436,-0.352461284,59.0,55,-0.44227448861393204,0,3,12
3378,2010,0,0.0,0.0,0.8875,0.0,0.008374691,33.0,28,-0.19079503062548359,0,1,12
102,2011,0,666.0,0.0,0.8875,0.0,-0.015575222,13.0,2,3.4043553084458558,0,1,12
3077,2010,0,11859.0,14925.29,0.8875,0.121600616,0.374115205,65.0,21,0.008575420933937013,0,4,12
1613,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,13.0,13,0.11204592501575068,0,3,12
4351,2012,0,11801.0,3308.62,0.8875,0.22158554,0.026382095,39.0,15,0.7307089133148573,0,2,12
6482,2013,132,0.0,0.0,1.0,0.0,-0.06006069,17.0,64,0.0,1,3,12
6034,2010,0,841.0,-2413.82,0.8875,-0.060772243,-0.223685852,25.0,5,-0.16525202612659312,0,1,12
8732,2011,4583,48224.0,512315.19,0.816694283,1.600710597,0.044524227,62.0,51,0.02430787696663006,1,1,12
7756,2012,0,0.0,0.0,0.8875,0.0,-0.207925739,33.0,31,-0.17058270676691728,0,3,12
7449,2013,0,0.0,0.0,0.8875,0.0,0.057289683,36.0,64,0.2995443645083932,0,3,12
2805,2013,135,0.0,0.0,0.9375,0.0,-0.051258732,116.0,23,0.00982027550581145,1,1,12
4351,2012,0,0.0,24696.48,0.8875,1.330234397,0.026382095,39.0,15,-0.07357873216756664,0,0,12
372,2010,0,0.0,0.0,0.8875,0.0,-0.036350535,4.0,3,-0.03597122302158273,0,3,12
6047,2010,1983,0.0,31587.39,0.787529786,0.303317554,-0.154003453,62.0,23,-0.20640143595005264,1,3,12
7043,2010,0,63.0,2695.37,0.8875,0.041560531,2.44964476,52.0,7,10.0,0,3,12
6458,2005,23,0.0,0.0,0.958333333,0.0,-0.015575222,16.0,3,-0.02988193154682937,1,3,8
2752,2011,215,1291.0,0.0,0.950704225,0.0,0.154544235,14.0,29,0.3047308274435204,1,4,12
7005,2012,12,0.0,0.0,1.0,0.0,0.017425002,13.0,11,0.12758389970771544,1,3,12
8584,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,10.0,23,-0.779,0,3,12
4660,2014,0,200.0,0.0,0.8875,0.0,0.040709433,24.0,56,0.3813074729115208,0,4,12
4808,2014,53,2255.5,0.0,0.9375,0.0,0.001771944,13.0,49,0.4054861111111111,1,3,12
4229,2010,393,752.0,0.0,0.879901961,0.0,-0.038206914,19.0,9,-0.062363210076079444,1,3,12
1240,2013,0,20.0,0.0,0.8875,0.0,-0.015575222,4.0,0,-0.99979999799998,0,3,2
9012,2014,0,0.0,0.0,0.8875,0.0,-0.036198614,16.0,7,0.032973389207389125,0,2,12
1850,2011,0,8677.0,15923.66,0.8875,0.189691335,-0.048910817,29.0,39,0.018966134001791347,0,3,12
3351,2005,0,680.0,86290.0,0.8875,3.057327098,-0.015575222,10.0,37,-0.003979283446660748,0,4,8
16,2011,0,0.0,0.0,0.8875,0.0,-0.079560575,45.0,13,0.12144124057640204,0,3,12
9145,2014,0,0.0,0.0,0.8875,0.0,-0.2065638,105.0,28,-0.3435698529411765,0,3,12
2899,2014,0,1650.0,0.0,0.8875,0.0,0.505697716,41.0,5,0.19845692241748822,0,3,12
5946,2011,0,0.0,-18000.0,0.8875,-1.239805185,-0.029039112,22.0,28,0.16489199097190077,0,3,12
3186,2012,48,0.0,0.0,0.695652174,0.0,-0.019037414,30.0,27,-0.049335993420852216,1,3,12
8636,2010,60,665.0,0.0,0.59375,0.0,-0.04406153,84.0,12,0.23300403179474866,1,0,12
3680,2012,129,0.0,0.0,0.968,0.0,0.01230618,12.0,36,0.08931184548578855,1,3,12
9116,2013,0,0.0,0.0,0.8875,0.0,0.309013671,18.0,12,0.6783238697835448,0,1,12
6330,2009,516,616.0,8300.0,0.872072072,0.599570621,-0.010091813,8.0,52,-0.04508963985403775,1,4,12
5603,2010,763,839.0,18091.11,0.760986067,0.368368626,-0.102547594,4.0,10,-0.15641291311975905,1,1,12
6703,2008,0,0.0,0.0,0.8875,0.0,-0.020761636,13.0,29,-0.03956190476190473,0,3,12
3680,2013,0,0.0,0.0,0.8875,0.0,4.44494e-05,12.0,37,0.0645192307692307,0,3,12
5549,2014,52,0.0,0.0,0.866666667,0.0,-0.079536491,62.0,32,-0.3038105046343975,1,5,12
2842,2007,0,2716.0,11433.32,0.8875,0.220671771,-0.015575222,96.0,17,0.2465779000662369,0,3,12
3417,2008,0,0.0,0.0,0.8875,0.0,-0.085968687,6.0,37,-0.5,0,3,12
9682,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,6.0,41,-0.5849,0,3,12
1953,2013,0,0.0,0.0,0.8875,0.0,-0.025298612,19.0,12,-0.1860349127182045,0,3,12
9188,2005,29,0.0,1142.32,0.842105263,1.349605983,-0.015575222,106.0,20,-0.25688323090430204,1,3,8
1779,2012,69,491.0,0.0,0.851851852,0.0,-0.028592821,18.0,35,0.03537266095781801,1,3,12
5480,2010,22,0.0,0.0,0.814814815,0.0,-0.120301284,45.0,54,-0.656956727894943,1,3,12
8751,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,14.0,29,-0.46381756150116715,0,3,8
4540,2012,0,0.0,0.0,0.8875,0.0,0.248512858,9.0,5,-0.44727891156462585,0,5,12
7985,2010,12,0.0,0.0,1.0,0.0,0.081237452,19.0,8,0.8633333333333333,1,0,12
3486,2014,0,1154.0,0.0,0.8875,0.0,0.000786474,118.0,34,-0.004809806036616762,0,5,12
8769,2014,36,0.0,0.0,1.0,0.0,0.097883793,6.0,58,-0.34485651955026014,1,3,12
8751,2006,316,519.0,10301.35,0.942492013,1.061782489,-0.015575222,14.0,30,-0.10371127906235529,1,3,12
1246,2007,18,352.0,0.0,0.8,0.0,-0.015575222,13.0,2,0.4560837657177581,1,0,12
716,2005,0,159.0,0.0,0.8875,0.0,-0.015575222,25.0,1,-0.998409984099841,0,5,8
8558,2006,6,165.8,0.0,0.0,0.0,-0.015575222,24.0,4,6.272484416740872,1,0,12
2343,2007,34,1196.62,6008.7,0.461538462,1.124721333,-0.015575222,9.0,3,0.37608537185335544,1,3,12
8365,2009,0,0.0,0.0,0.8875,0.0,0.12325644,77.0,53,10.0,0,5,12
6830,2005,8,0.0,0.0,1.0,0.0,-0.015575222,10.0,34,0.3760629985183983,1,5,8
7856,2006,0,91.0,0.0,0.8875,0.0,-0.015575222,28.0,5,-0.999089990899909,0,3,5
1676,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,26.0,8,-0.999469594695947,0,0,8
778,2012,0,0.0,0.0,0.8875,0.0,-0.063150936,38.0,13,-0.16406535947712417,0,3,12
586,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,22.0,45,-0.30408990140077063,0,3,12
188,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,12.0,44,-0.015763546798029555,0,0,12
3671,2013,72,0.0,0.0,0.944444444,0.0,0.237100018,79.0,9,0.07658052965984839,1,3,12
1786,2009,124,365.0,0.0,0.826923077,0.0,0.011191949,46.0,46,-0.08076140065146584,1,3,12
4237,2005,0,7101.0,5129.36,0.8875,0.142072658,-0.015575222,27.0,5,0.2185593141680659,0,0,8
7097,2008,0,0.0,0.0,0.8875,0.0,0.046021782,55.0,7,-0.26353648607854313,0,3,12
4148,2010,0,0.0,834.38,0.8875,0.139525628,-0.132413494,26.0,39,0.16495238985771507,0,3,12
1170,2011,0,0.0,0.0,0.8875,0.0,0.780879449,14.0,6,-0.3758353983629947,0,1,12
242,2006,16,0.0,0.0,0.666666667,0.0,-0.015575222,18.0,29,-0.7590128032345014,1,4,12
1049,2008,12,0.0,0.0,1.0,0.0,0.307298408,13.0,4,-0.006521030322791001,1,0,12
1786,2014,143,829.0,0.0,0.852348993,0.0,0.0494871,46.0,51,0.21154259126700078,1,3,12
9145,2008,12,0.0,0.0,1.0,0.0,-0.080561134,105.0,22,0.0,1,4,12
6346,2010,2899,42202.46,213948.89,0.8875,0.748694904,0.100857615,42.0,29,0.20568102272399813,1,4,12
9360,2009,0,1040.0,0.0,0.8875,0.0,0.228978342,39.0,16,0.056217639394247065,0,5,12
6653,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,6.0,41,-0.31847208942715155,0,3,12
8732,2006,24,0.0,0.0,1.0,0.0,-0.015575222,62.0,46,-0.14224798602694813,1,0,12
8435,2006,0,0.0,2098.21,0.8875,0.222968327,-0.015575222,6.0,29,0.08648490754253409,0,3,12
8277,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,14.0,34,-0.33032567319892847,0,4,12
5774,2009,0,714.0,0.0,0.8875,0.0,-0.127557981,8.0,22,-0.5108249723912686,0,3,12
5325,2009,0,0.0,0.0,0.8875,0.0,3.472171583,31.0,3,0.0,0,5,12
3,2008,0,183.0,3880.81,0.8875,0.108347977,-0.082901913,14.0,51,0.005353762622350007,0,0,12
8987,2009,126,302.5,0.0,0.862903226,0.0,-0.003435331,16.0,19,-0.04028221617686035,1,3,12
8655,2011,0,1150.0,0.0,0.8875,0.0,-0.015575222,3.0,14,-0.3309296433443773,0,4,12
9634,2011,0,0.0,0.0,0.8875,0.0,-0.080729715,28.0,10,-0.2657378653885101,0,3,12
4450,2008,0,9117.0,21492.7,0.8875,1.609232495,0.055290165,5.0,5,0.22914546133896818,0,3,12
6124,2010,12,0.0,0.0,0.705882353,0.0,-0.331918349,19.0,0,-0.205577199097806,1,4,12
2257,2009,12,0.0,0.0,1.0,0.0,0.019685573,18.0,8,0.0014729080783341558,1,1,12
690,2009,24,0.0,0.0,0.827586207,0.0,-0.063985518,36.0,44,0.08104225402697217,1,3,12
847,2009,0,0.0,0.0,0.8875,0.0,-0.231980158,12.0,21,-0.7848166170190204,0,4,12
2857,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,4.0,23,0.11143911439114391,0,3,12
886,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,28.0,40,-0.991759917599176,0,3,8
4962,2012,0,0.0,0.0,0.8875,0.0,-0.243106411,70.0,8,0.5009071416790369,0,3,12
6221,2008,0,6611.0,0.0,0.8875,0.0,0.356842731,9.0,15,-0.07477819208420475,0,4,12
7069,2005,24,0.0,0.0,1.0,0.0,-0.015575222,13.0,23,0.07420494699646643,1,4,8
1744,2006,1584,4536.26,108959.6,0.859522488,0.684892828,-0.015575222,80.0,12,-0.15676483279493109,1,3,12
8357,2013,0,289.0,0.0,0.8875,0.0,-0.015575222,19.0,2,-0.997109971099711,0,2,7
2570,2011,46,959.0,0.0,0.923076923,0.0,-0.050124452,82.0,47,0.19537439013834923,1,3,12
3674,2013,0,895.0,0.0,0.8875,0.0,-0.015575222,26.0,1,-0.9909270092700928,0,0,10
7639,2014,0,761.0,65659.94,0.8875,0.703838658,-0.049081992,57.0,11,0.35387680938573024,0,0,12
2914,2013,0,8182.0,281212.0,0.8875,15.42648404,0.082528057,73.0,5,1.0047498127678574,0,0,12
7005,2011,0,0.0,0.0,0.8875,0.0,0.126883466,13.0,10,1.6123674911660775,0,3,12
3211,2010,2844,11725.0,116270.94,0.848042469,0.71409456,-0.024825104,11.0,11,-0.02612512640500415,1,3,12
5922,2009,0,0.0,0.0,0.8875,0.0,-0.013760109,55.0,61,-0.00826771653543307,0,3,12
1673,2013,101,0.0,0.0,0.841666667,0.0,-0.047867678,13.0,42,-0.09961127796136893,1,3,12
4660,2010,36,0.0,0.0,1.0,0.0,-0.041493068,24.0,52,0.0,1,4,12
5956,2011,12,0.0,1231.08,0.75,5.471466667,-0.038363549,22.0,11,0.07913669064748201,1,3,12
2859,2008,468,1660.0,0.0,0.937198068,0.0,0.392623097,37.0,4,0.17028791787175288,1,3,12
1315,2014,12,0.0,0.0,1.0,0.0,-0.047599668,83.0,24,-0.12043378995433787,1,3,12
2324,2005,98,1803.0,0.0,0.909090909,0.0,-0.015575222,6.0,46,0.9207553566933623,1,4,8
6369,2013,1305,1634.64,37704.11,0.911250874,0.292627946,0.033016846,4.0,27,-0.09748215002058999,1,3,12
5956,2013,436,2411.4,-13024.72,0.834932822,-0.242111683,-0.070556088,22.0,13,-0.21177145790909435,1,3,12
5232,2010,0,1109.0,0.0,0.8875,0.0,-0.008351077,10.0,25,0.027541659984087693,0,3,12
581,2006,563,7093.06,75446.72,0.8875,1.298763548,-0.015575222,28.0,0,-0.4190822908229082,1,1,7
1193,2008,0,0.0,-908.25,0.8875,-0.05246958,0.040861628,4.0,34,-0.26217882350333593,0,3,12
5480,2006,0,6461.0,15000.0,0.8875,0.327589238,-0.015575222,45.0,50,-0.07361841552889709,0,3,12
2899,2014,0,0.0,0.0,0.8875,0.0,0.505697716,41.0,5,-0.060514372163388806,0,5,12
2479,2012,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,0,0.0,0,1,11
2565,2012,1987,6033.73,169175.53,0.871011236,1.000885249,-0.064260628,15.0,13,-0.11930293243858493,1,3,12
6508,2012,0,7458.0,1000.0,0.8875,0.05379951,-0.003241562,46.0,4,-0.1421545167020573,0,3,12
6719,2013,259,57599.64,437.27,0.8875,0.007380043,-0.015575222,51.0,2,2.660982546633243,1,1,12
469,2011,0,0.0,0.0,0.8875,0.0,-0.043261703,69.0,13,-0.4408864988185448,0,3,12
8165,2010,24,0.0,5316.41,1.0,5.578604407,-0.121953758,9.0,29,0.03474484256243214,1,4,12
9634,2012,0,0.0,0.0,0.8875,0.0,-0.016124801,28.0,11,0.0,0,1,12
4578,2008,0,0.0,0.0,0.8875,0.0,-0.092562882,45.0,23,-0.7208053097345133,0,3,12
7395,2009,622,347.73,26140.71,0.774153074,0.378157198,-0.015575222,38.0,2,-0.2110525011093519,1,0,12
3347,2012,0,713.16,2838.94,0.8875,0.176846619,-0.077960505,36.0,12,0.12827505162348662,0,1,12
2265,2007,0,120.0,0.0,0.8875,0.0,-0.015575222,49.0,40,0.038244762590207926,0,3,12
8050,2011,890,6896.0,6589.59,0.976221929,0.190836609,-0.022417095,8.0,44,0.11152203471887809,1,3,12
9493,2011,0,0.0,0.0,0.8875,0.0,0.000885166,6.0,7,3.8504190216332095,0,1,12
6425,2005,0,859.33,0.0,0.8875,0.0,-0.015575222,18.0,4,6.421544117647059,0,1,8
3211,2014,273,775.0,0.0,0.910931174,0.0,0.092454443,11.0,15,-0.041689422901875016,1,3,12
5074,2011,0,0.0,0.0,0.8875,0.0,-0.113909911,18.0,8,-0.9173455377574371,0,3,12
2711,2011,24,0.0,0.0,0.666666667,0.0,0.107534053,61.0,3,-0.3486248236953456,1,0,12
2290,2014,0,100.0,0.0,0.8875,0.0,0.071215902,7.0,32,2.5641025641025643,0,4,12
9550,2013,0,0.0,0.0,0.8875,0.0,0.100347868,60.0,5,-0.8456412643259709,0,4,12
2776,2011,15,113.0,0.0,1.0,0.0,0.017657278,6.0,24,6.647058823529412,1,3,12
7635,2008,66,0.0,0.0,0.916666667,0.0,-0.098751199,14.0,45,-0.04242493435323664,1,3,12
1136,2010,1132,1906.43,-34915.37,0.861089793,-0.374979031,-0.099138636,25.0,57,-0.11148451386355532,1,3,12
2237,2011,62,60.0,0.0,0.923076923,0.0,-0.017119591,5.0,46,0.335935389352949,1,0,12
5922,2014,0,0.0,-238.37,0.8875,-0.005464554,-0.054490887,55.0,66,-0.1259294273423113,0,3,12
9535,2010,621,0.0,67242.41,0.909224012,1.413395924,0.087381323,15.0,3,0.038128216665277444,1,3,12
6760,2005,310,1767.0,0.0,0.765734266,0.0,-0.015575222,7.0,2,-0.314533521059505,1,1,8
5752,2013,109,0.0,3153.3,0.751724138,1.014807115,-0.022467045,13.0,49,-0.17548333342178302,1,3,12
9184,2014,0,6341.0,-95689.73,0.8875,-0.742520783,-0.059276913,15.0,28,-0.09194184434563128,0,3,12
5898,2013,0,360.0,0.0,0.8875,0.0,0.006590774,25.0,41,-0.9993159931599317,1,4,6
8396,2009,4,1075.0,1593.59,0.8875,1.482409302,-0.015575222,14.0,1,-0.989249892498925,1,0,4
3378,2008,2,135.0,0.0,0.8875,0.0,-0.013246856,33.0,26,-0.998649986499865,1,1,2
9063,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,17.0,25,0.19389830508474573,0,4,12
5436,2007,0,1663.0,0.0,0.8875,0.0,-0.015575222,22.0,2,0.8754545454545456,0,3,12
9314,2006,4291,22221.0,53860.83,0.906154209,0.261251478,-0.015575222,6.0,27,0.06523352889899495,1,3,12
87,2007,100,68.95,-25000.0,0.8,-9.306515678,-0.015575222,66.0,21,-0.1750737010195308,1,3,12
4316,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,11.0,47,0.01818181818181818,0,3,8
1794,2010,0,0.0,25000.0,0.8875,0.622362583,0.051328311,21.0,15,0.041125341408784,0,0,12
9487,2012,6980,20588.75,316039.81,0.942082817,0.495232926,-0.001881885,11.0,46,-0.030999649230007392,1,3,12
4028,2008,0,11120.9,0.0,0.8875,0.0,-0.015575222,20.0,0,-0.888789887898879,0,1,10
1815,2007,189,270.0,0.0,0.866666667,0.0,-0.015575222,13.0,29,0.15911216496709207,1,3,12
1794,2011,0,0.0,18131.71,0.8875,0.342627884,0.079203148,21.0,16,0.8700686757946977,0,0,12
2722,2008,0,1657.0,0.0,0.8875,0.0,-0.015575222,38.0,7,0.0,0,3,3
483,2012,40,9656.3,0.0,0.8875,0.0,-0.044017981,19.0,38,-0.9031191311913118,1,3,11
884,2010,0,0.0,0.0,0.8875,0.0,0.500188785,11.0,7,-0.10156843156843152,0,0,12
9733,2011,12,0.0,0.0,0.6,0.0,-0.041265764,55.0,49,0.018114737751778198,1,0,12
3351,2007,1925,3649.0,22391.94,0.945118734,0.295104004,-0.015575222,10.0,39,0.0791528640353349,1,4,12
5232,2012,0,22220.0,3500.0,0.8875,0.052675811,-0.059768686,10.0,27,0.7685782920872789,0,3,12
6703,2009,12,450.0,0.0,0.916666667,0.0,-0.078197165,13.0,30,0.6643682310469313,1,3,12
7867,2006,48,360.2,0.0,0.661016949,0.0,-0.015575222,8.0,35,-0.1895986566119108,1,3,12
6812,2014,0,0.0,0.0,0.8875,0.0,0.092990184,11.0,35,-0.3945538461538462,0,4,12
4148,2006,44,57.3,0.0,0.692307692,0.0,-0.015575222,26.0,35,-0.3244189438879704,1,3,12
2479,2012,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,0,0.0,0,1,11
9258,2006,121,0.0,10752.76,0.52838428,1.291021122,-0.015575222,19.0,0,-0.433790463422908,1,3,12
9759,2011,18,134.0,4580.77,0.5,25.58803486,-0.084681217,11.0,30,3.3663414634146345,1,4,12
6572,2010,7867,17200.0,321632.48,0.878891051,0.833122799,-0.024523992,14.0,36,-0.04611122622539347,1,3,12
8150,2008,0,600.0,0.0,0.8875,0.0,-0.163806629,24.0,25,-0.09222783519488344,0,3,12
9286,2012,0,0.0,0.0,0.8875,0.0,-0.0012111,8.0,50,-0.06917914300464637,0,3,12
3815,2012,0,0.0,0.0,0.8875,0.0,-0.255380943,29.0,24,-0.032113003151798464,0,0,12
4029,2010,0,0.0,58718.72,0.8875,1.326437156,-0.015575222,17.0,8,0.013391937366939085,0,0,12
2363,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,24.0,14,0.2458499999999999,0,0,8
3655,2013,0,0.0,35901.84,0.8875,1.124606604,-0.157094612,23.0,34,0.05559723713408714,0,1,12
877,2011,0,587.95,0.0,0.8875,0.0,0.094706348,19.0,26,0.13924392908929617,0,1,12
8127,2009,36,0.0,0.0,0.8875,0.0,-0.044573901,42.0,17,-0.0019615009746587475,1,3,12
8636,2005,57,180.0,0.0,0.95,0.0,-0.015575222,84.0,7,-0.12314751243364531,1,0,8
9184,2014,0,12783.0,-5111.0,0.8875,-0.048503154,-0.059276913,15.0,28,0.06219812917327039,0,3,12
4676,2010,70,195.0,0.0,0.868852459,0.0,0.101689989,27.0,8,-0.15997968511934993,1,3,12
4808,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,13.0,40,-0.24963878632204206,0,5,8
245,2009,60,0.0,0.0,0.731707317,0.0,-0.063933972,98.0,8,0.2947076848762961,1,3,12
9761,2007,0,912.0,2632.22,0.8875,0.09988195,-0.015575222,27.0,46,-0.23487959214187928,0,3,12
6463,2010,0,0.0,0.0,0.8875,0.0,-0.015421897,25.0,25,0.0,0,4,12
1378,2010,0,0.0,0.0,0.8875,0.0,0.055829177,43.0,11,-0.009662077596996279,0,3,12
8208,2007,113,102.0,0.0,1.0,0.0,-0.015575222,193.0,18,0.8253410108430663,1,3,12
2343,2013,0,0.0,0.0,0.8875,0.0,-0.065613683,9.0,9,-0.12888659201837493,0,3,12
1486,2011,32,333.26,0.0,0.764705882,0.0,0.150158689,16.0,58,0.7780114722753345,1,1,12
8235,2012,0,0.0,0.0,0.8875,0.0,-0.194601135,9.0,44,0.56185296324081,0,3,12
8644,2008,18,0.0,0.0,0.5,0.0,0.002669626,30.0,26,-0.7799791449426486,1,3,12
3143,2012,0,1552.0,7500.0,0.8875,0.255470126,0.009586837,25.0,27,0.06320185655182005,0,0,12
5540,2005,75,22.5,0.0,0.972222222,0.0,-0.015575222,74.0,9,-0.23532083098807763,1,3,8
5566,2013,0,11011.0,0.0,0.8875,0.0,0.043420042,62.0,13,-0.13799001022158272,0,4,12
1162,2005,24,0.0,0.0,1.0,0.0,-0.015575222,21.0,32,0.02040816326530612,1,0,8
6579,2012,0,0.0,0.0,0.8875,0.0,-0.08224535,31.0,15,-0.0026845637583892616,0,3,12
6504,2010,213,1325.0,0.0,0.936936937,0.0,-0.085631058,94.0,18,0.34094775212636697,1,3,12
1162,2014,0,573.0,0.0,0.8875,0.0,-0.146446725,21.0,41,-0.19005894417465444,0,3,12
8207,2009,0,3282.48,0.0,0.8875,0.0,-0.141018446,65.0,16,-0.051501221743737835,0,1,12
877,2005,0,0.0,2131.49,0.8875,0.665103362,-0.015575222,19.0,20,1.5917913465426607,0,3,8
1512,2008,0,0.0,0.0,0.8875,0.0,-0.072057467,15.0,13,-0.7839,0,3,12
7589,2010,12,0.0,662.4,1.0,2.050773994,-0.005065754,12.0,46,0.10238907849829351,1,0,12
2565,2013,0,252.0,0.0,0.8875,0.0,0.120492472,15.0,14,-0.061712387640040174,0,3,12
3864,2006,0,0.0,1836.56,0.8875,0.24139472,-0.015575222,11.0,33,0.10310569812962156,0,3,12
3488,2009,36,0.0,0.0,1.0,0.0,0.052427089,3.0,7,0.4497528830313015,1,4,12
5911,2008,0,0.0,4026.82,0.8875,0.374413761,0.052604256,27.0,26,-0.23794637353169168,0,3,12
456,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,18.0,9,0.008441558441558515,0,1,12
716,2008,0,0.0,0.0,0.8875,0.0,0.668873872,25.0,4,-0.3437734433608402,0,5,12
9634,2010,5,169.0,0.0,0.8875,0.0,0.342363945,28.0,9,-0.998309983099831,1,0,5
2006,2014,209,160.56,0.0,0.800766284,0.0,-0.101355832,14.0,17,2.8932445370316185e-05,1,3,12
7433,2013,1238,174401.28,101415.38,0.8875,0.492187371,0.98245098,13.0,7,0.8350156730822494,1,5,12
6138,2014,0,0.0,0.0,0.8875,0.0,0.058508334,23.0,19,5.679878048780488,0,3,12
3976,2011,0,0.0,0.0,0.8875,0.0,0.086272593,10.0,20,0.0,0,4,12
3354,2014,0,0.0,0.0,0.8875,0.0,-0.024095612,24.0,44,-0.07528602347180693,0,3,12
3458,2011,0,2532.36,23510.23,0.8875,0.191745342,-0.038140205,34.0,22,-0.019234207243165723,0,1,12
4595,2011,15,815.0,0.0,1.0,0.0,-0.02063025,22.0,10,0.36805633802816906,1,0,12
8235,2010,0,0.0,-2546.88,0.8875,-0.419653979,-0.228419481,9.0,42,0.09885931558935361,0,3,12
7253,2013,1818,3222.1,47974.02,0.840888067,0.294516594,-0.076561737,19.0,5,-0.16790468967334388,1,3,12
7958,2014,0,191.0,-115000.0,0.8875,-9.551249096,-0.206317075,41.0,14,-0.26286328608800474,0,3,12
5774,2010,12,0.0,0.0,1.0,0.0,0.118020844,8.0,23,0.17266187050359713,1,3,12
8677,2010,24,0.0,0.0,0.916666667,0.0,0.007591919,13.0,40,1.1293329449461111,1,1,12
7138,2007,41,280.87,0.0,0.8875,0.0,-0.015575222,114.0,16,2.6817716433385175,1,0,12
8850,2008,0,0.0,0.0,0.8875,0.0,-0.017818117,6.0,43,-0.025837393793321704,0,0,12
9360,2012,397,0.0,0.0,0.903225807,0.0,0.066406097,39.0,19,-0.07847302317116597,1,5,12
8933,2008,0,0.0,0.0,0.8875,0.0,0.060968701,18.0,22,0.0,0,5,12
6741,2008,0,0.0,4483.4,0.8875,0.64719528,-0.111506126,18.0,40,-0.1815824356541854,0,0,12
9334,2005,0,0.0,2300.0,0.8875,0.537174834,-0.015575222,24.0,41,0.5044642072825786,0,1,8
678,2010,0,0.0,0.0,0.8875,0.0,0.084626298,29.0,3,-0.1382536695480062,0,1,12
4826,2009,211,876.0,0.0,0.863207547,0.0,0.010106541,42.0,38,0.10556115013150812,1,3,12
1010,2005,40,63.26,0.0,0.714285714,0.0,-0.015575222,12.0,20,-0.24445018069179142,1,3,8
2379,2012,36,0.0,0.0,1.0,0.0,0.091162851,19.0,0,-0.13988095238095238,1,5,12
805,2011,0,0.0,0.0,0.8875,0.0,0.058929867,11.0,4,0.19391985260248734,0,0,12
3112,2010,405,1182.0,15953.76,0.974747475,0.980847548,-0.059059252,11.0,54,0.0957108693455489,1,3,12
3870,2013,0,4323.0,0.0,0.8875,0.0,0.165305765,66.0,23,0.5888115542978061,0,3,12
2486,2012,0,0.0,0.0,0.8875,0.0,0.10634338,40.0,23,0.1359977837841886,0,3,12
4862,2011,0,0.0,0.0,0.8875,0.0,-0.015575222,15.0,5,0.0,0,3,12
9598,2009,0,52.0,0.0,0.8875,0.0,-0.163641751,22.0,13,-0.999479994799948,0,3,9
3815,2009,0,2836.0,0.0,0.8875,0.0,-0.068326032,29.0,21,0.2889010012550041,0,0,12
5830,2011,0,0.0,0.0,0.8875,0.0,-0.015575222,28.0,2,0.0,0,0,12
2651,2008,0,0.0,0.0,0.8875,0.0,0.208512443,38.0,6,1.30950353188718,0,0,12
5120,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,12.0,6,0.0,0,1,12
9234,2010,0,6820.0,997.31,0.8875,0.035525657,-0.015575222,70.0,2,0.19094476497539456,0,3,12
7573,2008,24,19.21,1665.35,0.8875,0.56284262,-0.12817012,20.0,8,0.9935722082227223,1,3,12
7985,2013,12,0.0,0.0,1.0,0.0,-0.01944545,19.0,11,-0.28378378378378377,1,0,12
8001,2011,24,0.0,0.0,1.0,0.0,0.365546172,7.0,4,0.037193575655114115,1,4,12
693,2010,64,0.0,15000.0,0.712328767,14.3370546,-0.078371791,59.0,52,-0.08779883864892675,1,3,12
1952,2008,52,0.0,0.0,0.866666667,0.0,-0.001182512,17.0,27,-0.34925791695719133,1,3,12
3676,2014,977,662.0,0.0,0.913669065,0.0,0.036766091,13.0,32,-0.09502089797854879,1,3,12
6330,2014,0,0.0,0.0,0.8875,0.0,-0.032856283,8.0,57,0.2813614714732668,0,4,12
1456,2009,12,0.0,0.0,0.6875,0.0,0.0074711,7.0,33,0.08083102027083859,1,3,12
5246,2009,0,0.0,0.0,0.8875,0.0,0.612785923,19.0,7,0.013333333333333334,0,3,12
